user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime
37396,22341,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206939,22341,True,0,2,0,0,0,8,0,0,0,0,0,2,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5.0,70.0,0,0
541943,22341,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385366,22341,True,0,1,0,0,0,35,2,0,1,0,0,1,0,0,14,2,0,1,34,2,0,1,0,0,0,0,0,0,48.0,1506.0,0,0
875590,22341,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805618,22341,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102950,22341,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9.0,0,0
582728,22341,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
835231,22341,True,0,1,0,0,0,46,0,0,1,0,0,1,0,0,11,0,0,1,45,0,0,1,0,0,0,0,0,0,101.0,1602.0,0,0
1028826,22341,True,0,3,0,0,0,6,0,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,44.0,87.0,0,0
877829,22341,True,0,7,0,0,0,76,0,1,0,0,0,7,0,0,25,0,1,0,69,0,1,0,0,0,0,0,0,0,178.0,2016.0,0,0
492792,22341,True,0,6,0,0,0,41,0,0,0,0,0,6,0,0,10,0,0,0,35,0,0,0,0,0,0,0,0,0,125.0,511.0,0,0
877112,22341,True,0,1,0,0,0,55,0,2,1,0,0,1,0,0,26,0,2,1,54,0,2,1,0,0,0,0,0,0,6.0,1960.0,0,0
78573,22341,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
404922,22341,True,0,1,0,0,0,67,0,0,1,0,0,1,0,0,11,0,0,1,66,0,0,1,0,0,0,0,0,0,14.0,1375.0,0,0
161082,22341,True,0,1,0,0,0,25,0,1,1,0,0,1,0,0,5,0,1,1,24,0,1,1,0,0,0,0,0,0,60.0,1256.0,0,0
1125434,22341,True,0,1,0,0,0,13,1,0,0,0,0,1,0,0,11,1,0,0,12,1,0,0,0,0,0,0,0,0,26.0,216.0,0,0
1032028,22341,True,0,1,0,0,0,9,1,1,0,0,0,1,0,0,5,1,1,0,8,1,1,0,0,0,0,0,0,0,0,324.0,0,0
152449,22341,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843931,22341,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062064,22341,True,0,2,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5.0,43.0,0,0
316545,22341,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312963,22341,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1104220,22341,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26.0,0,0
1101410,22341,True,0,1,0,0,0,13,0,2,0,0,0,1,0,0,9,0,2,0,12,0,2,0,0,0,0,0,0,0,19.0,878.0,0,0
394837,22341,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,0,0
41170,22341,True,0,1,0,0,0,30,0,1,1,0,0,1,0,0,6,0,1,1,29,0,1,1,0,0,0,0,0,0,51.0,947.0,0,0
285754,22341,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,282.0,0,0
607836,22341,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,80.0,0,0
582228,285339,True,0,4,0,0,0,24,0,0,0,0,0,4,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,218.0,809.0,0,0
895036,285339,True,0,1,0,0,0,22,1,0,0,0,0,1,0,0,4,1,0,0,21,1,0,0,0,0,0,0,0,0,38.0,659.0,0,0
775724,285339,True,0,1,0,0,0,23,0,0,0,0,0,1,0,0,13,0,0,0,22,0,0,0,0,0,0,0,0,0,31.0,615.0,0,0
1010005,285339,True,0,9,0,0,0,31,0,0,0,0,0,9,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,212.0,1759.0,0,0
893250,285339,True,0,1,0,0,0,13,0,0,0,0,0,1,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,17.0,126.0,0,0
940492,285339,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,123.0,123.0,0,0
1061754,285339,True,0,1,0,0,0,59,2,0,0,0,0,1,0,0,15,2,0,0,58,2,0,0,0,0,0,0,0,0,7.0,1578.0,0,0
798973,285339,True,0,1,0,0,0,12,0,0,0,0,0,1,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,25.0,279.0,0,0
1101410,285339,True,0,1,0,0,0,13,0,2,0,0,0,1,0,0,9,0,2,0,12,0,2,0,0,0,0,0,0,0,285.0,878.0,0,0
942007,285339,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,75.0,0,0
78573,285339,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
137391,285339,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109785,285339,True,0,2,0,0,0,11,0,0,0,0,0,2,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,177.0,336.0,0,0
41170,285339,True,0,3,0,0,0,30,0,1,1,0,0,3,0,0,6,0,1,1,27,0,1,1,0,0,0,0,0,0,71.0,947.0,0,0
593035,285339,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877829,285339,True,0,3,0,0,0,76,0,1,0,0,0,3,0,0,25,0,1,0,73,0,1,0,0,0,0,0,0,0,62.0,2016.0,0,0
1028826,285339,True,0,2,0,0,0,6,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,16.0,87.0,0,0
1082344,285339,True,0,2,0,0,0,15,0,0,1,0,0,2,0,0,3,0,0,1,13,0,0,1,0,0,0,0,0,0,72.0,440.0,0,0
147380,285339,True,0,1,0,0,0,11,0,0,0,0,0,1,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,240.0,0,0
533271,285339,True,0,4,0,0,0,15,0,1,0,0,0,4,0,0,3,0,1,0,11,0,1,0,0,0,0,0,0,0,339.0,984.0,0,0
738576,285339,True,0,2,0,0,0,69,3,1,1,0,0,2,0,0,11,3,1,1,67,3,1,1,0,0,0,0,0,0,173.0,4830.0,0,0
341585,285339,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252353,285339,True,0,1,0,0,0,4,0,0,1,0,0,1,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,69.0,219.0,0,0
982313,285339,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
317804,285339,True,0,1,0,0,0,38,0,0,0,0,0,1,0,0,10,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1459.0,0,0
985973,285339,True,0,1,0,0,0,9,0,0,0,0,0,1,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,24.0,281.0,0,0
252627,285339,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161082,285339,True,0,1,0,0,0,25,0,1,1,0,0,1,0,0,5,0,1,1,24,0,1,1,0,0,0,0,0,0,25.0,1256.0,0,0
178929,285339,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
747414,285339,True,0,2,0,0,0,16,0,0,1,0,0,2,0,0,1,0,0,1,14,0,0,1,0,0,0,0,0,0,119.0,667.0,0,0
442235,285339,True,0,2,0,0,0,22,0,0,0,0,0,2,0,0,13,0,0,0,20,0,0,0,0,0,0,0,0,0,18.0,846.0,0,0
799554,285339,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9.0,20.0,0,0
413133,285339,True,0,2,0,0,0,59,0,0,1,0,0,2,0,0,4,0,0,1,57,0,0,1,0,0,0,0,0,0,20.0,1651.0,0,0
963688,285339,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,35.0,40.0,0,0
877030,285339,True,0,0,0,0,0,11,0,0,1,0,0,0,0,0,5,0,0,1,11,0,0,1,0,0,0,0,0,0,0,783.0,0,0
908244,285339,True,0,1,0,0,0,20,0,0,0,0,0,1,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,14.0,635.0,0,0
129822,285339,True,0,1,0,0,0,11,0,0,0,0,0,1,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,20.0,387.0,0,0
270762,285339,True,0,3,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,59.0,59.0,0,0
782331,285339,True,0,1,0,0,0,6,2,0,0,0,0,1,0,0,4,2,0,0,5,2,0,0,0,0,0,0,0,0,32.0,186.0,0,0
698023,285339,True,0,1,0,0,0,35,0,2,1,0,0,1,0,0,20,0,1,1,34,0,2,1,0,0,0,0,0,0,9.0,1510.0,0,0
109063,285339,True,0,1,0,0,0,36,3,1,1,0,0,1,0,0,11,3,1,1,35,3,1,1,0,0,0,0,0,0,6.0,424.0,0,0
1057608,285339,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587453,285339,True,0,2,0,0,0,13,0,0,1,0,0,2,0,0,4,0,0,1,11,0,0,1,0,0,0,0,0,0,0,535.0,0,0
155877,285339,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105162,285339,True,0,1,0,0,0,68,0,5,1,0,0,1,0,0,14,0,4,1,67,0,5,1,0,0,0,0,0,0,11.0,1628.0,0,0
976961,285339,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759940,285339,True,0,1,0,0,0,59,0,2,1,0,0,1,0,0,20,0,2,1,58,0,2,1,0,0,0,0,0,0,13.0,2624.0,0,0
743417,285339,True,0,6,0,0,1,7,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,78.0,0,0,110.0,0,0,78.0,110.0,0,0
135828,285339,True,0,1,0,0,0,12,0,0,2,0,0,1,0,0,2,0,0,1,11,0,0,2,0,0,0,0,0,0,11.0,410.0,0,0
481261,39044,True,0,1,0,0,0,132,0,8,1,0,0,1,0,0,31,0,7,1,131,0,8,1,0,0,0,0,0,0,8.0,3709.0,0,0
198010,39044,True,0,0,1,0,0,60,13,6,0,0,0,0,1,0,18,12,5,0,60,12,6,0,0,0,0,0,0,0,0,2065.0,0,0
806616,39044,True,0,3,0,0,0,8,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,17.0,40.0,0,0
1077595,39044,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,5.0,0,0
378044,39044,True,0,3,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,75.0,90.0,0,0
590123,39044,True,0,2,0,0,0,11,0,0,0,0,0,2,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,17.0,305.0,0,0
358190,39044,True,0,1,0,0,0,18,0,0,0,0,0,1,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,10.0,237.0,0,0
721162,39044,True,0,6,0,1,1,18,0,1,1,0,0,3,0,1,6,0,0,0,12,0,0,0,3790.0,0,3680.0,21953.0,0,3680.0,157.0,610.0,0,0
63242,39044,True,0,1,0,0,0,13,0,0,0,0,0,1,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,531.0,0,0
888885,39044,True,0,1,0,0,0,8,0,0,0,0,0,1,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,300.0,0,0
573548,39044,True,0,1,0,0,0,14,0,2,0,0,0,1,0,0,9,0,2,0,13,0,2,0,0,0,0,0,0,0,52.0,687.0,0,0
808384,39044,True,0,0,0,0,0,34,0,1,0,0,0,0,0,0,14,0,1,0,34,0,1,0,0,0,0,0,0,0,0,928.0,0,0
254963,39044,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334314,39044,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316872,39044,True,0,3,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,22.0,45.0,0,0
842884,39044,True,0,2,0,0,0,37,2,0,0,0,0,2,0,0,12,2,0,0,35,2,0,0,0,0,0,0,0,0,41.0,1548.0,0,0
336314,39044,True,0,1,0,0,0,17,1,0,0,0,0,1,0,0,6,1,0,0,16,1,0,0,0,0,0,0,0,0,10.0,422.0,0,0
962711,39044,True,0,1,0,0,0,7,0,0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,26.0,128.0,0,0
328687,39044,True,0,1,0,0,0,12,0,0,0,0,0,1,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,309.0,0,0
806991,39044,True,0,1,0,0,0,36,0,0,0,0,0,1,0,0,15,0,0,0,35,0,0,0,0,0,0,0,0,0,8.0,734.0,0,0
743932,39044,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,8.0,53.0,0,0
720266,39044,True,0,2,0,0,0,52,0,1,1,0,0,2,0,0,13,0,1,1,50,0,1,1,0,0,0,0,0,0,184.0,3293.0,0,0
769789,39044,True,0,5,0,0,0,10,0,0,0,0,0,5,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,119.0,188.0,0,0
629912,39044,True,0,1,0,0,0,72,0,0,0,0,0,1,0,0,16,0,0,0,71,0,0,0,0,0,0,0,0,0,0,1825.0,0,0
344025,39044,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260582,39044,True,0,1,0,0,0,34,4,1,0,0,0,1,0,0,9,4,1,0,33,4,1,0,0,0,0,0,0,0,12.0,1075.0,0,0
594932,39044,True,0,1,0,0,0,14,0,0,0,0,0,1,0,0,12,0,0,0,13,0,0,0,0,0,0,0,0,0,6.0,283.0,0,0
1082241,39044,True,0,1,0,0,0,22,2,0,1,0,0,1,0,0,6,2,0,1,21,2,0,1,0,0,0,0,0,0,37.0,807.0,0,0
437776,39044,True,0,9,0,1,1,34,0,3,1,0,0,8,0,1,15,0,2,0,25,0,2,0,934.0,0,721.0,1092.0,0,751.0,176.0,661.0,0,0
275985,39044,True,0,10,0,0,1,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,64.0,0,0,64.0,0,0,64.0,64.0,0,0
865798,39044,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17.0,0,0
1019699,39044,True,0,6,0,2,0,43,0,2,0,0,0,6,0,2,15,0,0,0,37,0,0,0,0,0,0,0,0,0,148.0,1648.0,0,0
2778,39044,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
784871,39044,True,0,1,0,0,0,24,1,0,0,0,0,1,0,0,3,1,0,0,23,1,0,0,0,0,0,0,0,0,0,420.0,0,0
583326,39044,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,14.0,14.0,0,0
30238,39044,True,0,2,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,75.0,171.0,0,0
272079,39044,True,0,1,0,0,0,18,0,0,0,0,0,1,0,0,11,0,0,0,17,0,0,0,0,0,0,0,0,0,17.0,552.0,0,0
331179,39044,True,0,1,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,51.0,0,0
772054,39044,True,0,1,0,0,0,20,1,0,2,0,0,1,0,0,6,1,0,2,19,1,0,2,0,0,0,0,0,0,18.0,846.0,0,0
331181,39044,True,0,1,0,0,0,58,1,0,1,0,0,1,0,0,13,1,0,1,57,1,0,1,0,0,0,0,0,0,15.0,1867.0,0,0
126729,39044,True,0,1,0,0,0,6,2,0,0,0,0,1,0,0,3,2,0,0,5,2,0,0,0,0,0,0,0,0,0,12.0,0,0
565381,39044,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868270,39044,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021488,39044,True,0,1,0,0,0,8,0,0,1,0,0,1,0,0,4,0,0,1,7,0,0,1,0,0,0,0,0,0,9.0,252.0,0,0
176652,39044,True,0,1,0,0,0,19,0,1,1,0,0,1,0,0,6,0,1,1,18,0,1,1,0,0,0,0,0,0,10.0,469.0,0,0
452943,39044,True,0,1,0,0,0,9,0,0,0,0,0,1,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,38.0,153.0,0,0
481261,297877,True,0,3,0,0,0,132,0,8,1,0,0,3,0,0,31,0,7,1,129,0,8,1,0,0,0,0,0,0,53.0,3709.0,0,0
861945,297877,True,0,1,0,0,0,27,3,0,0,0,0,1,0,0,15,3,0,0,26,3,0,0,0,0,0,0,0,0,18.0,903.0,0,0
985957,297877,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788358,297877,True,0,4,0,0,0,46,0,0,1,0,0,4,0,0,10,0,0,1,42,0,0,1,0,0,0,0,0,0,43.0,864.0,0,0
438093,297877,True,0,1,0,0,0,7,0,1,0,0,0,1,0,0,2,0,1,0,6,0,1,0,0,0,0,0,0,0,268.0,370.0,0,0
881967,297877,True,0,2,0,0,0,11,0,2,0,0,0,2,0,0,7,0,2,0,9,0,2,0,0,0,0,0,0,0,0,407.0,0,0
368601,297877,True,0,3,0,0,0,23,0,0,0,0,0,3,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,16.0,330.0,0,0
872947,297877,True,0,1,0,0,0,17,0,0,2,0,0,1,0,0,9,0,0,1,16,0,0,2,0,0,0,0,0,0,15.0,458.0,0,0
389090,297877,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,20.0,20.0,0,0
1039755,297877,True,0,1,0,0,0,22,2,0,0,0,0,1,0,0,7,1,0,0,21,2,0,0,0,0,0,0,0,0,85.0,829.0,0,0
696590,297877,True,0,2,0,0,0,49,1,0,0,0,0,2,0,0,14,1,0,0,47,1,0,0,0,0,0,0,0,0,257.0,1290.0,0,0
791043,297877,True,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,73.0,0,0
646125,297877,True,0,2,0,0,0,12,0,0,0,0,0,2,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,95.0,232.0,0,0
706144,297877,True,0,1,0,0,0,26,0,2,0,0,0,1,0,0,8,0,2,0,25,0,2,0,0,0,0,0,0,0,32.0,579.0,0,0
696484,297877,True,0,3,0,0,0,16,0,1,1,0,0,3,0,0,9,0,1,1,13,0,1,1,0,0,0,0,0,0,113.0,893.0,0,0
753105,297877,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700370,297877,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439734,297877,True,0,3,0,0,0,26,0,0,0,0,0,3,0,0,9,0,0,0,23,0,0,0,0,0,0,0,0,0,252.0,1962.0,0,0
969826,297877,True,0,1,0,0,0,11,0,1,1,0,0,1,0,0,6,0,1,1,10,0,1,1,0,0,0,0,0,0,19.0,469.0,0,0
67003,297877,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,64.0,0,0
157077,297877,True,0,1,0,0,0,34,0,0,0,0,0,1,0,0,16,0,0,0,33,0,0,0,0,0,0,0,0,0,26.0,701.0,0,0
22264,297877,True,0,6,0,0,0,31,1,1,0,0,0,6,0,0,10,1,1,0,25,1,1,0,0,0,0,0,0,0,103.0,867.0,0,0
431103,297877,True,0,1,0,0,0,6,0,0,1,0,0,1,0,0,3,0,0,1,5,0,0,1,0,0,0,0,0,0,23.0,268.0,0,0
567495,297877,True,0,2,0,0,0,43,0,0,1,0,0,2,0,0,5,0,0,1,41,0,0,1,0,0,0,0,0,0,17.0,2155.0,0,0
594932,297877,True,0,1,0,0,0,14,0,0,0,0,0,1,0,0,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,283.0,0,0
36062,297877,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
888894,297877,True,0,6,0,0,1,31,0,0,1,0,0,4,0,0,6,0,0,0,25,0,0,0,827179.0,0,0,1299319.0,0,0,40.0,828.0,0,0
681793,297877,True,0,8,0,0,1,17,0,0,1,0,0,8,0,0,3,0,0,0,9,0,0,0,566.0,0,0,1402.0,0,0,558.0,861.0,0,0
198337,297877,True,0,5,0,0,0,74,0,0,0,0,0,5,0,0,21,0,0,0,69,0,0,0,0,0,0,0,0,0,130.0,2646.0,0,0
850595,297877,True,0,1,0,0,0,6,0,0,1,0,0,1,0,0,3,0,0,1,5,0,0,1,0,0,0,0,0,0,45.0,527.0,0,0
348071,297877,True,0,1,0,0,0,31,0,1,0,0,0,1,0,0,17,0,1,0,30,0,1,0,0,0,0,0,0,0,0,1742.0,0,0
649560,297877,True,0,1,0,0,0,19,0,0,0,0,0,1,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,417.0,0,0
37349,297877,True,0,2,0,0,1,3,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,413.0,0,0,413.0,0,0,352.0,413.0,0,0
445722,297877,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
710179,297877,True,0,1,0,0,0,47,0,0,1,0,0,1,0,0,13,0,0,1,46,0,0,1,0,0,0,0,0,0,13.0,1196.0,0,0
198010,297877,True,0,3,0,1,0,60,13,6,0,0,0,3,0,1,17,13,4,0,57,13,5,0,0,0,0,0,0,0,30.0,2065.0,0,0
868805,297877,True,0,2,0,0,0,39,5,3,0,0,0,2,0,0,19,4,2,0,37,5,3,0,0,0,0,0,0,0,15.0,926.0,0,0
541821,297877,True,0,2,1,0,0,34,11,0,0,0,0,2,1,0,13,7,0,0,32,10,0,0,0,0,0,0,0,0,53.0,1043.0,0,0
851420,297877,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418087,297877,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
804785,297877,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
549811,297877,True,0,1,0,0,0,25,0,0,1,0,0,1,0,0,6,0,0,1,24,0,0,1,0,0,0,0,0,0,7.0,476.0,0,0
881076,297877,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.0,0,0
783803,297877,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294948,297877,True,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.0,0,0
179676,297877,True,0,1,0,0,0,12,0,0,0,0,0,1,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,28.0,373.0,0,0
1002356,297877,True,0,2,0,0,0,16,0,0,1,0,0,2,0,0,5,0,0,1,14,0,0,1,0,0,0,0,0,0,33.0,600.0,0,0
732819,297877,True,0,5,0,0,0,100,0,1,1,0,0,5,0,0,20,0,1,1,95,0,1,1,0,0,0,0,0,0,72.0,3274.0,0,0
176652,297877,True,0,1,0,0,0,19,0,1,1,0,0,1,0,0,6,0,1,1,18,0,1,1,0,0,0,0,0,0,13.0,469.0,0,0
414272,297877,True,0,1,0,0,0,13,0,0,0,0,0,1,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,187.0,0,0
454791,297877,True,0,2,0,0,0,29,0,0,1,0,0,2,0,0,6,0,0,1,27,0,0,1,0,0,0,0,0,0,23.0,1100.0,0,0
353752,297877,True,0,1,0,0,0,30,0,0,0,0,0,1,0,0,9,0,0,0,29,0,0,0,0,0,0,0,0,0,53.0,845.0,0,0
1123208,297877,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1104762,297877,True,0,1,0,0,0,28,0,0,0,0,0,1,0,0,10,0,0,0,27,0,0,0,0,0,0,0,0,0,40.0,1129.0,0,0
239692,297877,True,0,1,0,0,0,11,3,0,0,0,0,1,0,0,6,3,0,0,10,3,0,0,0,0,0,0,0,0,191.0,411.0,0,0
1024230,297877,True,0,2,0,0,0,20,1,0,0,0,0,2,0,0,7,1,0,0,18,1,0,0,0,0,0,0,0,0,28.0,523.0,0,0
