user,time,brand
736721,1494316738,76463
431028,1494304027,40573
964546,1494333146,21271
325073,1494332860,89356
1076823,1494338213,224482
238720,1494321290,224482
238720,1494321907,224482
238720,1494321027,224482
550943,1494296319,224482
1068872,1494267504,224482
70924,1494305562,224482
5948,1494315493,224482
366952,1494337343,224482
178271,1494314639,224482
89109,1494295666,404717
386181,1494411819,148919
1099091,1494375931,148919
1099091,1494376435,148919
176737,1494424373,89356
880834,1494408979,177390
74632,1494418944,177390
327041,1494391678,86309
905434,1494389287,86309
323470,1494392121,301640
690840,1494373886,199067
849847,1494377513,105858
344456,1494401612,105858
344456,1494401366,105858
527880,1494427804,105858
615279,1494378100,320958
466368,1494378560,189675
466368,1494378473,189675
209743,1494394179,189675
923745,1494424614,189675
943205,1494422532,9678
943205,1494385287,9678
201751,1494414514,275876
811760,1494427965,83281
1013561,1494392135,83281
207712,1494394383,83281
298974,1494396023,254879
884221,1494421979,254879
491232,1494384450,254879
1109132,1494423090,21271
134306,1494429166,455167
1085167,1494385210,455167
518808,1494406052,455167
79293,1494418519,203877
857150,1494383796,203877
811760,1494353459,76463
1086379,1494392269,76463
214674,1494399741,22395
347894,1494419243,22395
326064,1494348632,439318
354657,1494426915,439318
336071,1494413855,439318
882754,1494424433,439318
607825,1494427811,439318
546144,1494355648,439318
1939,1494384192,439318
369939,1494380569,439318
614445,1494375014,89356
527880,1494427632,86309
407319,1494401204,338629
903425,1494430229,301640
379998,1494425806,131098
204560,1494403106,161835
920019,1493118604,140230
1009405,1493131208,42862
1113413,1493080942,357017
964958,1493132703,250070
993333,1493098183,455167
1120760,1493079447,69567
111821,1493132015,69567
184883,1493125915,69567
970557,1493093729,69567
206845,1493091605,76463
125948,1493085372,343886
57149,1493106253,301640
1129782,1493117942,175221
604327,1493080514,230045
770632,1493086871,343886
800658,1493106156,83281
903085,1493096853,147875
1035627,1493054599,89356
1070959,1493123607,89356
1070959,1493123514,89356
393343,1493110202,86309
234958,1493116092,175221
20324,1493092629,76463
507410,1493080030,22427
972827,1493075359,78649
647908,1493101248,76463
556023,1493110018,131098
73260,1494392724,42862
456545,1494372340,22395
401404,1494406091,459762
66959,1494399455,160224
685742,1494430236,160224
534942,1494383995,459762
1084974,1494388386,76463
447008,1494419609,147875
606726,1494384243,391086
463646,1494407851,78649
15109,1494376570,135086
774354,1494394701,127767
443289,1494392925,78649
447889,1494366398,254879
843928,1494385596,337365
482959,1494386974,250078
328995,1494403935,250078
1036337,1494405790,197848
1036337,1494406288,197848
970389,1494422765,78649
320967,1494407955,78649
673277,1494425029,343886
483054,1494403681,76463
777589,1494390789,255686
585917,1494387788,133429
895847,1494391098,133429
794336,1494377017,439318
750211,1494382825,439318
200783,1494412919,398098
577428,1494424659,250078
903425,1494430229,34454
910929,1494346819,199067
910929,1494346771,199067
941031,1494427188,199067
236449,1494403938,199067
729942,1494403027,199067
428718,1494426510,80470
1044971,1494411814,331997
413236,1493095729,439318
227384,1493090477,199067
271019,1493123652,199067
742699,1493129032,428770
992198,1493107030,428770
700037,1493052817,428770
478036,1493091019,428770
682873,1493098815,428770
694506,1493101105,428770
918667,1493126298,428770
1088038,1493103991,428770
1140018,1493077507,448001
227918,1493078283,459762
364549,1493129669,250815
800658,1493107482,89356
525108,1494484158,250078
273558,1494517938,250078
692277,1494496712,28958
4345,1494495207,28958
768915,1494459243,250078
335994,1494465969,221488
490712,1494469085,221488
195197,1494498933,175221
726153,1494489088,250070
670521,1494510232,459762
736417,1494485387,459762
148246,1494432782,459762
806026,1494432224,76463
996700,1494465701,146952
393768,1494510101,146952
852976,1494478852,146952
425581,1494433960,146952
94714,1494472831,146952
94714,1494475042,146952
965830,1494478178,146952
1135144,1494500524,146952
865997,1494485877,146952
278423,1494510045,89356
1023231,1494513479,175221
431499,1494470907,199067
587129,1494468616,199067
760013,1494468622,199067
733042,1494470321,199067
87081,1494463407,199067
984297,1494473148,199067
690958,1494490845,199067
1086992,1494467534,199067
47689,1494507465,199067
654364,1494506697,199067
663162,1494495675,147875
557601,1494500087,396851
1099327,1494469499,89356
194140,1494474806,76463
208443,1494495640,89356
135106,1494455005,279510
1039242,1494466383,250078
1063105,1494498815,353027
316397,1494463045,459762
463083,1494500749,190719
234369,1494268831,148093
696787,1494309987,279510
696787,1494309040,279510
198260,1494307538,279510
448064,1494295194,89356
500258,1494337118,89356
756094,1494294093,89356
988635,1494326765,459762
1029162,1494334520,83281
1029162,1494340433,83281
713447,1494321433,250070
800509,1494299090,175221
327787,1494339292,76463
218239,1494342389,250070
218239,1494342358,250070
1008567,1494296268,147875
601596,1494300112,78649
792015,1494311880,189675
394467,1494287049,189675
330188,1494304683,189675
1082497,1494290418,189675
552612,1494303923,189675
165247,1494314576,337365
376851,1494298265,76463
975792,1494316204,190719
1011871,1493882471,343886
542631,1493862348,105858
459797,1493879043,105858
437887,1493827453,89356
118313,1493906572,146952
1135175,1493881376,44961
199626,1493874923,404717
347747,1493871706,404717
379998,1493858998,404717
916857,1493904325,404717
760907,1493909814,404717
658311,1493865004,404717
706767,1493910866,404717
658311,1493865182,404717
658311,1493864902,404717
1127525,1493898038,250070
274992,1493912201,76463
426929,1493886143,78649
414567,1493904003,78649
207850,1493837744,290815
430157,1493884013,455167
93237,1493864608,199067
743195,1493874188,199067
743195,1493874170,199067
537169,1493881112,199067
155009,1493910114,199067
402718,1493882072,199067
172644,1493895816,199067
886408,1493882511,199067
51453,1493881013,199067
759389,1493911625,199067
557879,1493897324,199067
727839,1493866911,199067
922336,1493899438,199067
18249,1493908478,199067
489984,1493857483,199067
385109,1493852786,199067
646209,1493892827,255686
231551,1493910012,199067
231551,1493910145,199067
347901,1493848495,140230
811897,1493879413,439318
842692,1493883924,224482
528265,1493909333,224482
586660,1493912831,133429
1087814,1493905094,175221
28286,1494638046,86309
711600,1494654901,197848
1006537,1494667247,83963
72337,1494672583,147875
896673,1494629165,439318
868047,1494611936,250078
113851,1494649084,133429
203668,1493555746,105858
203668,1493555704,105858
832539,1493545349,105858
651150,1493557373,105858
198060,1493565916,275876
1112468,1493516381,89356
456456,1493533682,250078
892842,1493560917,78649
221211,1493023405,86309
221211,1493023171,86309
221211,1493023520,86309
221211,1493023157,86309
789373,1493017889,353027
980646,1492996206,336776
349438,1493039472,336776
452722,1492968157,336776
559162,1493016565,336776
703906,1492991549,295300
861336,1494671487,89356
511856,1493525852,59698
518846,1494378873,343886
1136840,1494373053,343886
1136840,1494373084,343886
1030729,1494403383,343886
243541,1494387017,250070
1125485,1494404243,337365
914331,1494161804,279510
507972,1494157923,279510
336443,1494159477,279510
336443,1494155167,279510
544230,1494122091,279510
26385,1493175260,199067
269443,1493199869,199067
834396,1493179721,199067
344035,1493188283,199067
344035,1493188266,199067
781380,1493172030,199067
332016,1493137023,199067
648016,1493163476,199067
485107,1493211137,199067
784534,1493200744,199067
768460,1493137910,199067
536712,1493180136,76463
516022,1493171660,439318
464432,1493170440,439318
29457,1493195638,439318
537591,1493186417,439318
566535,1493212092,439318
252592,1493188967,439318
1111649,1494383897,139097
943205,1494384596,279510
484240,1494423131,98630
484240,1494422338,98630
861063,1494360772,146952
201412,1494368431,301640
531487,1494408024,250078
976060,1494421447,404717
1086218,1494375684,404717
453784,1494431525,404717
605337,1494425773,343886
538297,1494387758,295300
1124737,1494349437,455167
903308,1494427025,79247
1024632,1494378755,175221
460718,1494378013,83963
92096,1494386845,175221
530407,1494400881,250070
742671,1494421094,250070
997274,1494422385,250070
326327,1494384495,250070
1016579,1494406514,250070
1026895,1494393851,250070
213922,1494386374,250070
318507,1494394878,455167
1124737,1494349437,455167
78645,1494395427,455167
1099091,1494375931,199067
690840,1494373481,199067
370025,1494388750,199067
270003,1494406913,199067
669569,1494397451,199067
1063821,1494418031,199067
306877,1494408894,199067
708879,1494428555,199067
827036,1494382155,199067
572825,1494381127,199067
486674,1494391128,199067
61277,1494419963,336776
961856,1494431914,200302
249561,1494384529,250078
483999,1494426609,343886
406793,1494383348,279510
517922,1494380487,76463
651494,1494391144,147866
150716,1494427875,147866
568419,1494417856,42862
1036337,1494405790,189675
1095836,1494427329,189675
531779,1494356018,141963
259563,1493096984,459762
560092,1493135635,301640
1038432,1493127630,86309
212355,1493126886,86309
947104,1493130191,455167
998522,1493117264,455167
978642,1493117234,69567
221074,1493121260,83963
221074,1493121296,83963
221074,1493121138,83963
221074,1493121273,83963
278160,1493116887,78649
915932,1493078025,78649
458838,1493049714,175221
261294,1493095787,455167
1058736,1493135779,336776
1058736,1493135143,336776
838402,1493095534,133429
654773,1493124115,89356
671809,1493126275,89356
633642,1493087483,320958
1044871,1493081439,320958
121806,1493102996,250078
210178,1493129086,89356
1047168,1493116452,135086
608654,1494663711,250078
40981,1494642795,250070
79498,1494682690,439318
83173,1494666968,439318
98928,1494632531,439318
508638,1494679017,439318
164201,1494660203,439318
422936,1494643643,439318
609252,1494612624,439318
332318,1494677343,439318
299724,1494689514,439318
992543,1494608672,455167
992543,1494608712,455167
941535,1494658911,250070
168566,1494673766,250070
328198,1494681706,224482
294920,1494684198,224482
595075,1494686713,250078
967922,1494485947,148919
136497,1494468806,197848
174614,1494502625,351914
1054181,1494489411,83963
36236,1494513881,83963
451307,1494507311,301640
1090947,1494489904,86309
475154,1494479591,86309
875668,1494497840,343886
420102,1494511909,200302
511012,1494469465,343886
502302,1494487812,110205
251809,1494507135,439318
1007332,1494497423,439318
106901,1494505159,439318
664365,1494487518,439318
1071357,1494471201,439318
375221,1494454998,439318
454960,1494515609,439318
534942,1494517720,439318
30053,1494495619,439318
658134,1494477401,336776
61277,1494477637,336776
235502,1494467553,78649
516428,1494486469,199067
863945,1494439305,139097
846091,1494512640,139097
656623,1494468102,83963
400739,1494506445,83963
228477,1494480019,83963
106205,1494307683,301640
363621,1494282367,175221
389034,1494316339,351914
939575,1494313015,351914
107568,1494320157,351914
855242,1494309655,69567
760907,1494298300,189675
621847,1494341385,147875
81559,1494298582,147875
988635,1494326365,459762
1063460,1494340644,295300
128893,1494305668,76463
92053,1494502520,86309
23591,1494456916,2603
996101,1494498194,78649
